amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
338070.04,0,-338070.04000000004,338070.04,True,False,False,False,False
1591.16,0,1591.1600000000035,0.0,False,False,False,True,False
19431.39,0,-19431.39000000013,19431.389999999898,True,False,False,False,False
618270.9,1,618270.9,-618270.9,False,True,False,False,False
50505.47,0,0.0,-50505.46999999997,False,True,False,False,False
271938.55,0,-271938.549999997,271938.55000000005,True,False,False,False,False
269832.8,0,50775.0,-269832.80000000005,False,True,False,False,False
2474.42,0,-2474.4199999999983,2474.4100000000035,True,False,False,False,False
52689.13,1,52689.13,0.0,False,False,False,False,True
50446.68,0,-50446.68000000017,50446.68,True,False,False,False,False
171456.83,1,171456.83,-171456.83000000007,False,True,False,False,False
15621.98,0,0.0,0.0,False,False,False,True,False
1321984.45,1,1321984.45,0.0,False,False,False,False,True
1649039.58,1,1649039.58,-1649039.5799999998,False,True,False,False,False
3890627.92,1,3890627.92,-3890627.92,False,True,False,False,False
91079.34,0,-91079.34000000008,91079.34999999986,True,False,False,False,False
320977.49,1,320977.49,-320977.49,False,True,False,False,False
85832.91,0,0.0,-85832.90999999992,False,True,False,False,False
634911.47,1,634911.47,-634911.47,False,True,False,False,False
1782737.6,1,1782737.6,-1782737.6000000006,False,True,False,False,False
1021129.67,1,1021129.67,0.0,False,False,False,False,True
1367340.03,1,1367340.03,0.0,False,False,False,False,True
46627.9,0,0.0,0.0,False,False,False,True,False
15708.8,0,0.0,0.0,False,False,False,True,False
283121.68,1,283121.68,0.0,False,False,False,False,True
964544.37,1,964544.37,-964544.37,False,True,False,False,False
3707342.38,1,3707342.38,0.0,False,False,False,False,True
1059682.92,1,1059682.92,0.0,False,False,False,False,True
385492.15,0,-385492.1500000004,385492.15,True,False,False,False,False
147193.86,0,15016.0,-147193.85999999987,False,True,False,False,False
6291.48,0,6291.480000000003,0.0,False,False,False,True,False
115204.19,0,0.0,-115204.18999999994,False,True,False,False,False
135844.34,0,-135844.33000000007,-55922.57999999996,True,False,False,False,False
52581.29,0,9389.0,0.0,False,False,False,True,False
83208.74,0,-83208.73999999929,83208.73999999999,True,False,False,False,False
133766.23,0,133766.22999999998,-133766.22999999998,False,True,False,False,False
1827209.07,1,1827209.07,0.0,False,False,False,False,True
117599.79,0,117599.79000000001,-117599.79,False,True,False,False,False
8383.17,1,8383.17,0.0,False,False,False,False,True
295205.08,1,295205.08,0.0,False,False,False,False,True
30953.16,0,0.0,-30953.160000000003,False,True,False,False,False
942718.6,0,0.0,-942718.5999999999,False,False,False,False,True
14822.78,0,0.0,0.0,False,False,False,True,False
181920.06,0,-181920.05000000075,181920.0499999998,True,False,False,False,False
94654.3,0,33.0,-94654.29000000001,False,True,False,False,False
117683.42,1,117683.42,-117683.41999999993,False,True,False,False,False
746518.21,1,746518.21,-746518.21,False,True,False,False,False
36035.11,1,36035.11,0.0,False,False,False,False,True
31784.01,0,0.0,-31784.02000000002,False,True,False,False,False
171623.1,1,171623.1,0.0,False,False,False,False,True
171877.05,0,0.0,-171877.0499999998,False,True,False,False,False
118634.52,0,0.0,-118634.52000000002,False,True,False,False,False
26622.99,0,-26622.990000000224,26622.98999999999,True,False,False,False,False
3977.87,0,3977.8700000000026,-3977.87,False,True,False,False,False
60111.05,0,0.0,-60111.04999999999,False,True,False,False,False
128133.0,1,128133.0,-128133.0,False,True,False,False,False
176776.55,1,176776.55,-176776.55000000002,False,True,False,False,False
410003.63,0,0.0,-410003.6299999999,False,False,False,False,True
135567.43,0,-135567.4299999997,135567.4299999997,True,False,False,False,False
99139.27,1,99139.27,0.0,False,False,False,False,True
27759.73,1,27759.73,0.0,False,False,False,False,True
23610.85,1,23610.85,-23610.850000000006,False,True,False,False,False
190215.18,1,190215.18,0.0,False,False,False,False,True
10000000.0,1,9999999.999999996,0.0,False,False,False,False,True
342250.69,0,0.0,-665967.99,False,True,False,False,False
3339489.46,1,3339489.46,0.0,False,False,False,False,True
1035401.2,1,1035401.2,-1035401.1999999993,False,True,False,False,False
24260.63,0,24260.63,0.0,False,False,False,True,False
29850.7,0,0.0,-29850.700000000186,False,True,False,False,False
27031.55,0,0.0,-27031.54999999993,False,True,False,False,False
10000000.0,1,10000000.000000002,0.0,False,False,False,False,True
3399575.93,1,3399575.93,0.0,False,False,False,False,True
605075.99,0,0.0,-605075.99,False,True,False,False,False
2514878.33,1,2514878.33,0.0,False,False,False,False,True
94603.85,0,0.0,142802.15,False,True,False,False,False
2148.32,0,484.0,0.0,False,False,False,True,False
183806.32,0,19391.0,-183806.32,False,True,False,False,False
179854.31,0,25300.0,-179854.31,False,True,False,False,False
361460.79,1,361460.79,-361460.79000000004,False,True,False,False,False
3332748.16,1,3332748.16,-3332748.16,False,True,False,False,False
1226390.31,1,1226390.31,0.0,False,False,False,False,True
278619.91,1,278619.91,-278619.9099999999,False,True,False,False,False
1796069.2,1,1796069.2,0.0,False,False,False,False,True
161682.94,0,35313.0,-323658.94,False,True,False,False,False
10000000.0,1,10000000.0,-9999999.999999998,False,True,False,False,False
365014.79,0,40601.0,-365014.79,False,True,False,False,False
1165171.47,1,1165171.47,0.0,False,False,False,False,True
84480.05,1,84480.05,-84480.04000000004,False,True,False,False,False
1503297.45,1,1503297.45,-1503297.4499999997,False,True,False,False,False
110911.72,0,-110911.72,110911.71999999997,True,False,False,False,False
609239.75,1,609239.75,0.0,False,False,False,False,True
5230.55,0,5230.549999999999,0.0,False,False,False,True,False
124778.29,0,124778.29,48894.880000000005,False,True,False,False,False
558761.49,0,195032.0,-707825.14,False,True,False,False,False
239853.44,0,-239853.44,101505.18,True,False,False,False,False
416832.9,1,416832.9,-416832.89000000013,False,True,False,False,False
191353.18,0,-191353.16999999993,191353.16999999998,True,False,False,False,False
5820137.62,1,5820137.62,0.0,False,False,False,False,True
322585.04,1,322585.04,-322585.05,False,True,False,False,False
272637.22,1,272637.22,0.0,False,False,False,False,True
116636.06,1,116636.06,-116636.06,False,True,False,False,False
251683.05,1,251683.05,0.0,False,False,False,False,True
26373.22,0,26373.219999999972,0.0,False,False,False,True,False
5163.19,0,5163.190000000002,0.0,False,False,False,True,False
49087.45,0,-49087.45000000001,0.0,True,False,False,False,False
266746.42,1,266746.42,-266746.42000000086,False,True,False,False,False
446592.15,0,10463.0,-446592.14999999944,False,True,False,False,False
2155569.91,1,2155569.91,-2155569.91,False,True,False,False,False
2709729.22,1,2709729.22,-2709729.2199999997,False,True,False,False,False
3251.83,0,0.0,0.0,False,False,False,True,False
105903.18,1,105903.18,-105903.18,False,True,False,False,False
134725.66,1,134725.66,-134725.66,False,True,False,False,False
2642116.95,1,2642116.95,0.0,False,False,False,False,True
254167.15,1,254167.15,-254167.15000000002,False,True,False,False,False
39180.96,0,39180.96000000001,0.0,False,False,False,True,False
1748611.28,1,1748611.28,0.0,False,False,False,False,True
160186.79,1,160186.79,-160186.7999999998,False,True,False,False,False
152632.61,0,0.0,-152632.6099999994,False,True,False,False,False
348952.97,1,348952.97,0.0,False,False,False,False,True
2627070.5,1,2627070.5,0.0,False,False,False,False,True
1139165.57,1,1139165.57,0.0,False,False,False,False,True
882011.04,1,882011.04,0.0,False,False,False,False,True
17652.75,0,0.0,0.0,False,False,False,True,False
2479940.21,1,2479940.21,-2479940.21,False,True,False,False,False
238453.09,0,-238453.09000000032,238453.09000000032,True,False,False,False,False
48847.42,0,0.0,-48847.41,False,False,False,False,True
14482.14,0,0.0,0.0,False,False,False,True,False
174725.11,1,174725.11,-174725.11000000034,False,True,False,False,False
33405.2,0,0.0,-33405.210000000894,False,True,False,False,False
1448057.11,0,0.0,-1463621.2199999988,False,False,False,False,True
19261.83,0,8833.0,0.0,False,False,False,True,False
644781.76,1,644781.76,0.0,False,False,False,False,True
16758.21,0,16758.21,0.0,False,False,False,True,False
20986.02,1,20986.02,-20986.02000000002,False,True,False,False,False
219278.81,1,219278.81,-219278.81,False,True,False,False,False
96286.54,1,96286.54,0.0,False,False,False,False,True
439547.7,0,15951.0,-439547.70999999996,False,True,False,False,False
7803.81,0,7803.809999999998,0.0,False,False,False,True,False
105097.16,1,105097.16,0.0,False,False,False,False,True
36058.83,0,16651.0,0.0,False,False,False,True,False
20364.0,1,20364.0,-20364.0,False,True,False,False,False
872199.82,1,872199.82,0.0,False,False,False,False,True
235075.62,1,235075.62,0.0,False,False,False,False,True
653983.93,1,653983.93,-653983.93,False,True,False,False,False
16873.01,0,16873.0,0.0,False,False,False,True,False
2472250.47,1,2472250.47,-2472250.47,False,True,False,False,False
40920.98,0,0.0,0.0,False,False,False,True,False
12512.98,0,12512.980000000003,0.0,False,False,False,True,False
170.0,1,170.0,67657.20999999996,False,True,False,False,False
149021.69,0,149021.69,-149021.69,False,True,False,False,False
4129.37,0,4129.369999999995,0.0,False,False,False,True,False
494244.61,1,494244.61,-494244.6,False,True,False,False,False
595473.57,0,0.0,-595473.57,False,False,False,False,True
1388774.78,1,1388774.78,-1388774.78,False,True,False,False,False
1232239.39,1,1232239.39,0.0,False,False,False,False,True
2925111.67,1,2925111.67,0.0,False,False,False,False,True
154068.15,0,-154068.15,0.0,True,False,False,False,False
109028.8,1,109028.8,-109028.80000000005,False,True,False,False,False
8698.57,0,0.0,0.0,False,False,False,True,False
254440.83,1,254440.83,0.0,False,False,False,False,True
504344.93,1,504344.93,-504344.92999999993,False,True,False,False,False
71208.11,0,-71208.11000000034,212639.88,True,False,False,False,False
14661.76,0,5958.0,0.0,False,False,False,True,False
129349.78,0,-129349.78000000003,129349.7799999998,True,False,False,False,False
1108393.83,0,39707.0,-1108393.83,False,False,False,False,True
179221.65,0,0.0,-179221.64,False,True,False,False,False
307739.18,1,307739.18,-812920.41,False,True,False,False,False
30790.13,1,30790.13,-30790.130000000005,False,True,False,False,False
24292.84,0,38.0,0.0,False,False,False,True,False
182502.71,0,0.0,-182502.69999999995,False,True,False,False,False
10000000.0,1,10000000.0,-9838091.280000001,False,True,False,False,False
181588.3,1,181588.3,0.0,False,False,False,False,True
215795.31,0,-215795.31,41145.53,True,False,False,False,False
399.14,0,399.1399999999994,0.0,False,False,False,True,False
143230.97,0,-143230.97,143230.96999999997,True,False,False,False,False
214760.72,1,214760.72,0.0,False,False,False,False,True
2254718.25,1,2254718.25,0.0,False,False,False,False,True
888166.14,0,247.0,-888166.1400000001,False,False,False,False,True
121558.1,0,0.0,-121558.1000000001,False,True,False,False,False
32076.17,1,32076.17,-32076.179999999935,False,True,False,False,False
2140888.35,1,2140888.35,0.0,False,False,False,False,True
3302.01,0,3302.0200000000004,0.0,False,False,False,True,False
126373.25,0,0.0,-126373.25,False,True,False,False,False
127342.3,1,127342.3,0.0,False,False,False,False,True
723782.37,1,723782.37,0.0,False,False,False,False,True
21698.13,1,21698.13,0.0,False,False,False,False,True
5363795.31,1,5363795.31,0.0,False,False,False,False,True
73064.41,1,73064.41,-73064.4,False,True,False,False,False
112835.43,1,112835.43,-112835.42999999993,False,True,False,False,False
225549.97,0,-225549.97000000067,225549.97999999998,True,False,False,False,False
9695.86,0,9695.86,0.0,False,False,False,True,False
4333.38,0,0.0,-4333.380000000005,False,True,False,False,False
157529.37,0,-157529.37,51209.65,True,False,False,False,False
5541.59,0,5541.600000000006,0.0,False,False,False,True,False
5794.81,0,5794.810000000001,0.0,False,False,False,True,False
1565621.39,1,1565621.39,-1565621.3900000001,False,True,False,False,False
41345.32,0,0.0,0.0,False,False,False,True,False
223633.33,0,-223633.33000000007,223633.34000000008,True,False,False,False,False
14320.26,0,0.0,0.0,False,False,False,True,False
9935.66,0,9935.670000000042,0.0,False,False,False,True,False
1613281.82,1,1613281.82,-1613281.8200000003,False,True,False,False,False
81710.37,0,-81710.37,81710.38,True,False,False,False,False
30403.65,0,30403.640000000007,0.0,False,False,False,True,False
234542.05,0,-234542.0499999998,234542.05000000028,True,False,False,False,False
246280.14,1,246280.14,-246280.15000000037,False,True,False,False,False
427503.76,0,27624.0,-427503.76,False,True,False,False,False
134383.84,1,134383.84,-134383.84000000008,False,True,False,False,False
7701.62,0,5814.0,0.0,False,False,False,True,False
3640983.71,1,3640983.71,-3640983.71,False,True,False,False,False
56603.15,0,-56603.15000000037,56603.15000000002,True,False,False,False,False
113829.89,1,113829.89,0.0,False,False,False,False,True
20943.06,0,20943.06,0.0,False,False,False,True,False
97123.54,0,0.0,-97123.54000000004,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
10000000.0,1,9999999.999999998,0.0,False,False,False,False,True
879810.51,1,879810.51,-879810.5100000001,False,True,False,False,False
40359.75,1,40359.75,0.0,False,False,False,False,True
649968.87,1,649968.87,-422429.24,False,True,False,False,False
4668.06,0,0.0,0.0,False,False,False,True,False
17778.05,0,-17778.050000000003,17778.050000000047,True,False,False,False,False
416248.61,0,0.0,-416248.6100000001,False,True,False,False,False
7811282.88,0,0.0,-7811282.879999999,False,False,False,False,True
407320.01,1,407320.01,0.0,False,False,False,False,True
258103.59,1,258103.59,-258103.59,False,True,False,False,False
247462.48,0,-247462.47999999998,8779.23,True,False,False,False,False
743311.65,1,743311.65,-743311.65,False,True,False,False,False
11355.1,0,1160.0,0.0,False,False,False,True,False
403.56,1,403.56,-403.55999999982305,False,True,False,False,False
19942.38,0,19942.380000000005,0.0,False,False,False,True,False
98918.12,1,98918.12,-98918.11000000034,False,True,False,False,False
48816.57,0,0.0,-48816.57000000001,False,True,False,False,False
67050.5,1,67050.5,0.0,False,False,False,False,True
197759.75,0,-197759.75,197759.74,True,False,False,False,False
210553.86,0,0.0,-210553.86,False,True,False,False,False
373531.87,1,373531.87,-373531.87,False,True,False,False,False
747282.4,1,747282.4,0.0,False,False,False,False,True
100840.46,0,-100840.45999999999,100840.45999999996,True,False,False,False,False
88995.25,0,0.0,-88995.25,False,True,False,False,False
379057.93,1,379057.93,0.0,False,False,False,False,True
1246169.57,1,1246169.57,-1246169.5700000003,False,True,False,False,False
157813.88,0,-157813.88,157813.88,True,False,False,False,False
11170.76,0,0.0,0.0,False,False,False,True,False
177873.52,0,-177873.51999999955,177873.52,True,False,False,False,False
35595.85,0,-35595.83999999985,35595.84999999963,True,False,False,False,False
337974.21,1,337974.21,-337974.21,False,True,False,False,False
148318.99,0,71.0,-148318.99,False,True,False,False,False
24366.07,1,24366.07,-24366.06,False,True,False,False,False
50416.65,0,21462.0,106454.13999999966,False,True,False,False,False
1388774.78,1,1388774.78,0.0,False,False,False,False,True
